"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo"
"Mill Race",12,45.4126533166667,574.220738808721,820.9939661568,65.5200053939269,65.1686653627601,225.442513253376,280.15038056448,1396.16081124337,17.8008429030704,25.4508129508608,2.03112016721174,2.02022862624556,6.98871791085466,8.68466179749888
"Spring Creek - Springville",1,15.2933333333333,232.706220991488,223.167609501696,46.5652205991936,41.56704624384,154.323533500416,134.101641259008,940.352571975601,7.21389285073613,6.91819589455258,1.443521838575,1.28857843355904,4.7840295385129,4.15715087902925
"Spring Creek - Springville",2,14.5922226,271.513473846649,221.140543444992,40.9374411919274,39.169628712327,102.374257130496,107.725316806656,810.412900716485,7.60237726770618,6.19193521645978,1.14624835337397,1.09674960394516,2.86647919965389,3.01630887058637
"Spring Creek - Springville",3,17.823693125,167.44580140032,171.34074326016,36.587620781568,34.225333650432,129.03707510784,131.15825261568,1095.93868824309,5.19081984340992,5.31156304106496,1.13421624422861,1.06098534316339,4.00014932834304,4.06590583108608
"Spring Creek - Springville",4,13.71875822,182.54848739328,185.009249028096,25.705759974912,24.2993238709248,90.130226853888,128.697980295168,816.324677197147,5.4764546217984,5.55027747084288,0.77117279924736,0.728979716127744,2.70390680561664,3.86093940885504
"Spring Creek - Springville",5,13.491401175,233.793506698767,170.577249841152,37.101169120843,35.7099431507651,89.544436079616,96.29664726528,829.555827885739,7.24759870766177,5.28789474507571,1.15013624274613,1.10700823767372,2.7758775184681,2.98519606522368
"Spring Creek - Springville",6,9.52477435,156.332150527669,101.49887384064,28.0418349498067,25.7887927577274,73.996718727168,73.011321271296,566.764733509489,4.68996451583007,3.0449662152192,0.841255048494202,0.773663782731821,2.21990156181504,2.19033963813888
"Spring Creek - Springville",7,3.464196175,60.0196502375804,67.488349169664,12.3342562918339,11.6074388917025,35.603568940032,56.447624318976,213.005609175411,1.86060915736499,2.09213882425958,0.382361945046852,0.359830605642777,1.10371063714099,1.74987635388826
"Spring Creek - Springville",8,2.76676605,59.7726903645145,60.64887693312,11.2876807857932,11.2406513384422,28.539501437952,39.86810620416,170.122203869155,1.85295340129995,1.88011518492672,0.34991810435959,0.348460191491707,0.884724544576512,1.23591129232896
"Spring Creek - Springville",9,5.1232588,98.386916419584,102.130660159488,16.3147603389696,15.9961861449216,55.713999460608,97.20503888256,304.855768943455,2.95160749258752,3.06391980478464,0.489442810169088,0.479885584347648,1.67141998381824,2.9161511664768
"Spring Creek - Springville",10,7.8053851,146.71803972096,151.291415863296,20.9439325836288,19.2562223072256,64.114771700736,76.463433686016,479.935524458045,4.54825923134976,4.69003389176218,0.649261910092493,0.596942891523994,1.98755792272282,2.3703664442665
"Spring Creek - Springville",11,6.31,72.38304170496,72.078688207872,13.4280041176627,17.9288969088614,50.118262244352,50.666294264832,375.471936345125,2.1714912511488,2.16236064623616,0.402840123529882,0.537866907265843,1.50354786733056,1.51998882794496
"Spring Creek - Springville",12,10.6712081,139.203639954432,136.298254722048,21.927356471808,20.6745487488,61.621226007552,75.722285620224,656.148516756007,4.31531283858739,4.22524589638349,0.679748050626048,0.6409110112128,1.91025800623411,2.34739085422694
"Hobble Creek",1,26.998518175,84.8620740646622,71.906204915712,0.818459725824,0.4409782060032,73.962140516352,95.98226282496,1660.07798640309,2.63072429600453,2.22909235238707,0.025372251500544,0.0136703243860992,2.29282635600691,2.97545014757376
"Hobble Creek",2,29.63794315,95.4289663077663,63.06201197568,0.4750589472768,0.3268293341184,54.695308243968,115.093411596288,1646.01186110345,2.67201105661746,1.76573633531904,0.0133016505237504,0.0091512213553152,1.5314686308311,3.22261552469606
